4,1,"15,22,8,17,9,1,5,13,6",19,8,27
3,2,"11,16,18",2,1,3
machine,batch,jobs,starting time,processing time,completion time
1,1,"19,23",11,14,25
2,1,"5,21,6,17,14",19,13,32
3,1,"4,15,18,20",19,9,28
4,1,"7,1,8,16,12,13,22",18,8,26
1,2,"3,10",19,3,22
1,3,24,15,3,18
1,4,"2,25",15,2,17
1,5,"9,11",19,1,20
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,18",26,9,35
2,1,"23,3,8,14",25,9,34
3,1,"16,25,1,24,6,7,10",28,7,35
4,1,"13,11,20,22,4,9,2,5,12,21",25,5,30
4,2,"17,19",20,1,21
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,13",11,9,20
2,1,"25,6,8",26,9,35
3,1,"10,15,22,1,7",22,8,30
4,1,"17,3,11,18,9,16,2",23,7,30
1,2,14,20,3,23
1,3,19,25,3,28
1,4,23,20,3,23
1,5,"20,4",29,2,31
4,2,"12,21,24",6,1,7
machine,batch,jobs,starting time,processing time,completion time
1,1,"19,21",15,13,28
2,1,"3,17,14,1,10",22,11,33
3,1,"15,5,7,12,23,9,13",27,8,35
4,1,"18,25,20,24,2,4,6,8,11",29,6,35
1,2,"16,22",27,1,28
machine,batch,jobs,starting time,processing time,completion time
1,1,"19,20,24",23,14,37
2,1,"8,12,9",26,13,39
3,1,"15,17,23,21,13,16",22,12,34
4,1,"22,7,2,11,25,1,3,5",28,8,36
3,2,"18,4,10,6",20,3,23
3,3,14,8,1,9
machine,batch,jobs,starting time,processing time,completion time
1,1,"6,14,15",17,9,26
2,1,"25,3,4,13",9,9,18
3,1,"18,20,24,12,16,21,23,2,11",16,6,22
4,1,"1,22,7,17,19,5,8,9,10",16,3,19
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,15",17,9,26
2,1,"21,1,6",15,9,24
3,1,"9,11,17,3,7,18",18,8,26
4,1,"22,4,5,14,19,2,12,16",17,7,24
4,2,"8,10,20,24,23,25",14,3,17
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,18",17,14,31
2,1,"10,16,19,21",17,13,30
3,1,"8,12,20,11,23,3,7",12,10,22
4,1,"25,1,2,5,13,22,17,4,6,9",18,7,25
3,2,"14,24",7,1,8
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,18",12,14,26
2,1,"9,24,10",18,13,31
3,1,"13,15,1,17,2",17,11,28
4,1,"22,25,12,14,16,6,7,21",17,9,26
4,2,"23,5,3,4,8,19,20",14,5,19
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,8,12",13,9,22
2,1,"14,20,25,23",29,9,38
3,1,"3,17,1,7,15,10,13",29,6,35
4,1,"5,6,18,22,24,4,9,16,11,19",28,3,31
1,2,21,4,1,5
machine,batch,jobs,starting time,processing time,completion time
1,1,"10,5",15,9,24
2,1,"13,15,7",26,7,33
3,1,"8,2,4,9,18,19,6",28,6,34
4,1,"14,16,17,22,1,21,23,24",28,4,32
1,2,"11,12",20,2,22
1,3,"20,3",22,2,24
1,4,25,28,1,29
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,2",24,13,37
2,1,"3,7,8,13,17",28,12,40
3,1,"24,5,10,9,23,4,22",22,9,31
4,1,"6,12,18,19,21,25,1,16,20,14",29,5,34
3,2,15,21,1,22
machine,batch,jobs,starting time,processing time,completion time
1,1,5,22,14,36
2,1,"10,11,1,18",21,14,35
3,1,"25,12,14,21,13,16,15",23,11,34
4,1,"20,24,3,4,6,8",25,7,32
4,2,"19,2,9,17,22,7",29,4,33
4,3,23,28,1,29
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,5,23",17,8,25
2,1,"3,8,9,17",15,6,21
3,1,"21,25,11,24,1,4,7,10",18,6,24
4,1,"13,18,12,14,16,20,6,15,19,22",18,3,21
machine,batch,jobs,starting time,processing time,completion time
1,1,25,13,9,22
2,1,"14,6",15,8,23
3,1,"10,15,20,24,1,22",19,7,26
4,1,"23,8,9,7,11,16,18,5,21",19,6,25
1,2,2,10,2,12
1,3,3,13,2,15
1,4,"13,19",5,2,7
1,5,"4,12",16,1,17
1,6,17,5,1,6
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,17",12,13,25
2,1,"22,19,6,21",18,12,30
3,1,"4,12,15,18,20,9,10,11",17,9,26
4,1,"14,24,5,7,25,2,3,8,23,16,1",19,7,26
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,4,7",15,14,29
2,1,"17,9,11,18",19,14,33
3,1,"10,12,25,16,21,22",19,12,31
4,1,"8,23,2,6,24,19,15,5,13",19,10,29
4,2,"14,1,20",13,2,15
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,14",22,9,31
2,1,"15,8,1,2",24,9,33
3,1,"5,10,21,23,9,17,18,20",22,7,29
4,1,"22,7,16,6,12,19,3,24,4,13,25",29,6,35
machine,batch,jobs,starting time,processing time,completion time
1,1,"10,11",24,9,33
2,1,"14,22,2,3",18,8,26
3,1,"6,24,25,5,18,21,23",25,7,32
4,1,"8,9,16,19,13,1,15,20",22,5,27
2,2,"12,4",25,2,27
2,3,"7,17",23,1,24
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,21,8",23,13,36
2,1,"20,25,1,3",20,12,32
3,1,"13,9,18,24,4,5,10",28,8,36
4,1,"11,6,14,19,23,22,2,7,12",26,5,31
4,2,"16,17",21,1,22
machine,batch,jobs,starting time,processing time,completion time
1,1,9,26,14,40
2,1,"16,21",23,12,35
3,1,"12,23,4,19,22,24",12,11,23
4,1,"7,2,11,17,8,6,20",29,7,36
3,2,"1,3,5,13,14",29,2,31
3,3,"15,18,10,25",25,2,27
machine,batch,jobs,starting time,processing time,completion time
1,1,"1,3",7,9,16
2,1,"13,17,23,29",13,9,22
3,1,"35,47,50,6,7,8,26",16,9,25
4,1,"33,38,46,49,27,34,2,11,20,28",13,8,21
1,2,"39,4,10",19,6,25
4,2,"15,36,37,42,45,19,43,5,9,18",16,5,21
4,3,"24,25,31,14,21,41,44,12,16,22",19,3,22
4,4,"30,32,40,48",19,1,20
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,6",18,9,27
2,1,"11,13,18",12,9,21
3,1,"24,26,29,41,45,50",16,9,25
4,1,"9,10,16,32,44,14,25",17,8,25
2,2,"35,38,42",17,7,24
2,3,"48,1,7,28",17,7,24
2,4,"31,40",18,6,24
2,5,"43,46,30",19,6,25
2,6,"39,2,4,8",15,5,20
2,7,"12,19,36",15,4,19
2,8,"49,22,23,37",17,4,21
2,9,"47,20",13,3,16
2,10,"27,33,34",13,2,15
2,11,"5,15,17",19,1,20
2,12,21,16,1,17
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,27,38",19,14,33
2,1,"44,6,7,19,23",13,14,27
3,1,"35,36,20,21,31,45",17,13,30
4,1,"50,1,8,26,29,33,47,5,16,37,13",19,12,31
2,2,"18,10,12,22,24",15,9,24
2,3,"25,14,28,32",18,8,26
2,4,"34,9,17,30,46",19,7,26
2,5,"39,40,49,4",19,5,24
2,6,"41,42,2,11,15",18,3,21
2,7,"43,48",19,1,20
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,31",8,14,22
2,1,"46,4",14,14,28
3,1,"7,17,24,37",15,13,28
4,1,"11,22,32,34,43,16,23",19,12,31
1,2,35,2,11,13
1,3,48,1,11,12
1,4,"27,28",12,10,22
1,5,"29,33",19,10,29
3,2,"36,3,12,20,30",18,10,28
3,3,"42,45,47,9,14",11,9,20
3,4,"21,38,41,2,6",18,7,25
3,5,"18,5,25,39,40,44",16,5,21
3,6,"19,26,1,49,8",16,3,19
3,7,"10,13,50",19,1,20
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,34",8,9,17
2,1,"35,45,3,9",12,9,21
3,1,"14,18,21,33,41,5,10,13",26,8,34
4,1,"27,28,39,8,20,30,16,47,49,11",29,7,36
1,2,"15,29,32",25,4,29
2,2,"2,24,26",26,3,29
2,3,"38,43,44",19,3,22
2,4,"50,7,17,25,37",13,3,16
2,5,"40,48,1,4,6",25,2,27
2,6,"19,22,23,31",29,1,30
1,3,"36,42,46",28,1,29
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,6",28,9,37
2,1,"8,13,16",23,9,32
3,1,"28,41,1,11,18,20",26,9,35
4,1,"26,31,32,33,35,40,43",25,8,33
2,2,"21,23,30",27,7,34
4,2,"4,5,10,27,38,42,19,34,49",28,6,34
4,3,"9,15,17,22,36,37,44,47,12",23,4,27
4,4,"24,39,50,14,46,48,3,7",27,3,30
4,5,"25,29,45",29,1,30
machine,batch,jobs,starting time,processing time,completion time
1,1,"36,42,49",24,14,38
2,1,"2,12,50,7,24",29,13,42
3,1,"27,13,14,25,1,6,46,16",27,12,39
4,1,"19,23,29,33,38,40,17,21,32,41,5",29,9,38
4,2,"10,18,4,8,30,48,15,20,26,37,11",29,7,36
4,3,"39,44,3,31,43,45,9,34,22,28",27,4,31
4,4,"35,47",18,1,19
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,18",25,14,39
2,1,"19,25,36",22,14,36
3,1,"41,2,8,14,27,30",29,14,43
4,1,"31,32,40,45,47,6,12,20,26",26,13,39
2,2,"39,44,50,23",28,12,40
4,2,"3,5,10,34,38,46",27,10,37
4,3,"13,22,24,28,16,33,1,7",27,9,36
4,4,"11,4,43,49,17,21,29,35",26,6,32
4,5,"48,9,37,42",23,2,25
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,11,19",6,9,15
2,1,"35,44,46",10,9,19
3,1,"45,5,10,18,28,30,33",19,8,27
4,1,"39,43,50,31,40,41,2,9,48,12,13",19,7,26
1,2,"15,20,23",4,4,8
1,3,"24,26",19,4,23
2,2,"34,37,42,49",13,4,17
2,3,"3,16,22,25,27",19,3,22
2,4,"1,4,14,21,29",19,2,21
2,5,"32,36,38,47",18,2,20
2,6,"6,8,17",11,1,12
machine,batch,jobs,starting time,processing time,completion time
1,1,"6,14",15,9,24
2,1,"41,44,45,9",13,9,22
3,1,"15,17,20,21,24,36",17,8,25
4,1,"43,46,37,42,3",16,8,24
2,2,"4,11",12,6,18
2,3,"22,30,32",8,6,14
2,4,"38,7",18,6,24
2,5,"28,33",17,5,22
2,6,"39,12,13",19,5,24
2,7,"18,31",19,4,23
2,8,"35,40,5",19,4,23
2,9,"19,23",9,3,12
2,10,"34,47",18,3,21
2,11,"8,25,48",9,2,11
2,12,"49,1,2",19,2,21
2,13,"10,16",10,1,11
2,14,"26,27,29",14,1,15
2,15,50,19,1,20
machine,batch,jobs,starting time,processing time,completion time
1,1,"17,20,48",5,14,19
2,1,"37,38,44,3",18,13,31
3,1,"9,23,24,32,33,10,25,40",17,12,29
4,1,"21,35,39,12,22,34,42,46,50,13,18",15,9,24
1,2,"5,7,27",15,5,20
1,3,"41,43,47",19,5,24
1,4,"49,14,15",10,5,15
1,5,"45,1",18,4,22
1,6,"2,16,30",10,3,13
1,7,"31,6",15,3,18
1,8,"26,29,4",16,2,18
1,9,"8,11",18,1,19
1,10,"19,28",15,1,16
1,11,36,15,1,16
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,19",14,14,28
2,1,"12,13",8,13,21
3,1,"20,28,35,49,1,10",8,13,21
4,1,"21,27,33,17,22,44,46,47",17,12,29
3,2,"24,37,38,45,14,15",18,10,28
2,2,"23,36,43,4",15,8,23
2,3,"5,29,50",14,7,21
2,4,"6,32,11",15,6,21
2,5,"18,42,8",17,5,22
2,6,"30,31,39",16,4,20
2,7,"2,25,3",10,3,13
2,8,"9,16,34,40",16,2,18
2,9,"48,26,41",19,2,21
machine,batch,jobs,starting time,processing time,completion time
1,1,"21,34",25,9,34
2,1,"44,45,49,15",19,9,28
3,1,"20,22,25,29,41,48,10",17,8,25
4,1,"33,36,1,9,14,19,23,42,24,28",26,7,33
3,2,"47,4,5,12,13,16,26",25,5,30
2,2,"32,40,43,27",21,4,25
2,3,"46,50,2,3",26,3,29
2,4,"7,8,11,18,31",22,2,24
2,5,"35,38,6,17",28,2,30
2,6,"30,37,39",22,1,23
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,12,47",20,9,29
2,1,"15,17,38",21,8,29
3,1,"8,13,22,3,4",26,7,33
4,1,"9,14,19,25,27,30,35",29,6,35
2,2,"39,41,42",25,6,31
1,2,"43,46",25,6,31
1,3,"49,40",17,6,23
1,4,20,16,4,20
1,5,21,24,4,28
1,6,"32,45",17,4,21
1,7,"23,26",25,3,28
1,8,"33,48,50",29,3,32
2,3,"1,2,6",24,2,26
2,4,"7,18",8,2,10
2,5,"29,34,44",20,2,22
2,6,"5,10,16",27,1,28
2,7,"24,28",20,1,21
2,8,"31,36,37",25,1,26
machine,batch,jobs,starting time,processing time,completion time
1,1,"20,35",22,14,36
2,1,"14,37,21,29",26,13,39
3,1,"41,42,23,25,26,39,12",26,11,37
4,1,"17,34,44,5,30,49,2,6,13,16",28,9,37
1,2,"38,50,11",14,7,21
1,3,"43,19",11,6,17
1,4,"33,36,45",29,5,34
1,5,"47,3,4",21,5,26
1,6,"7,8,18",29,4,33
1,7,"24,28,32",25,4,29
1,8,"40,48,10",21,4,25
1,9,"15,22,31",14,3,17
1,10,"1,27",18,2,20
1,11,"46,9",28,2,30
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,13,14",19,14,33
2,1,"21,25",23,14,37
3,1,"28,4,12,50,16",28,14,42
4,1,"20,44,8,18,38,17",12,12,24
4,2,"22,23,39,41,1,15,30,3,42",27,9,36
1,2,45,6,7,13
1,3,"7,26",23,6,29
1,4,"27,31",15,6,21
1,5,"34,35",16,6,22
1,6,"11,24",27,5,32
1,7,"33,36,43",12,5,17
1,8,"32,37,47",10,4,14
1,9,"48,29",20,3,23
1,10,40,11,2,13
1,11,"2,5",17,1,18
1,12,"6,10",25,1,26
1,13,"19,46",20,1,21
1,14,49,28,1,29
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,34,36",19,9,28
2,1,"45,49,1,2",11,9,20
3,1,"6,7,13,24,38,44,26",15,8,23
4,1,"42,43,46,48,4,8,12,20,19,21,25",19,7,26
2,2,"28,33,35,39,50,30",15,5,20
2,3,"9,14,17",14,3,17
2,4,"31,37,40,41",17,3,20
2,5,"3,23,27,29",15,2,17
2,6,"32,47,5,10",19,2,21
2,7,"11,16,18,22",19,1,20
machine,batch,jobs,starting time,processing time,completion time
1,1,"6,18",14,9,23
2,1,"25,19,21",15,9,24
3,1,"36,13,31,34,38,40",19,8,27
4,1,"11,12,14,45,9,17",19,6,25
1,2,"23,29",12,5,17
1,3,"33,43",10,5,15
1,4,"1,3",12,4,16
1,5,"15,27",19,4,23
1,6,"30,39",16,4,20
1,7,"47,49,2,5",13,4,17
1,8,"7,16",12,3,15
1,9,"20,26",16,3,19
1,10,"28,32",18,3,21
1,11,50,3,3,6
1,12,"4,8",10,2,12
1,13,10,7,2,9
1,14,35,3,2,5
1,15,"37,41",9,2,11
1,16,44,13,2,15
1,17,"46,48",15,2,17
1,18,"22,24",19,1,20
1,19,42,11,1,12
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,24,34",11,14,25
2,1,"41,44,45,48",17,14,31
3,1,"3,1,21,30,32,36,43",11,13,24
4,1,"10,16,17,22,27,35,42,4,26,50",18,11,29
3,2,"20,25,49,28,39,13,31,33",16,8,24
3,3,"37,6,18,5,14,23,7",12,6,18
3,4,"29,2,38,46,8,9,11,12",19,3,22
3,5,"19,40,47",18,1,19
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,40",18,14,32
2,1,"49,17,25,32",6,14,20
3,1,"38,41,3,13,31",19,12,31
4,1,"36,46,4,19,37,44,2,27",15,11,26
2,2,"12,14,8,9",17,8,25
2,3,"18,20",13,7,20
2,4,"23,29,33",8,7,15
2,5,"47,1,10,16",6,7,13
2,6,"34,39,42",19,6,25
2,7,"6,26,28",5,5,10
2,8,"30,7,15",11,5,16
2,9,"11,45,48",19,3,22
2,10,"50,43,21",14,3,17
2,11,"22,24,35",14,1,15
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,9,32",28,9,37
2,1,"33,14,25,26",28,9,37
3,1,"39,1,2,17,18,30",28,8,36
4,1,"34,5,19,24,29,4,13,36,37,38,11",29,7,36
4,2,"15,16,22,28,35,44,47,3,12",28,4,32
4,3,"23,48,8,10,20,41,45,46,50",26,3,29
4,4,"6,21,27,31,40,42,43,49",25,1,26
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,6,9",25,9,34
2,1,"38,40",17,9,26
3,1,"47,30,48,3,7,14",29,9,38
4,1,"15,18,20,28,29,36,12,16",24,7,31
2,2,"17,42,50",27,6,33
4,2,"2,8,25,26,27,32,35",28,5,33
4,3,"39,43,44,49,11,24,33",23,5,28
4,4,"34,1,4,19,22,23,31,37",27,4,31
4,5,"41,45,46,10,13,21",27,3,30
machine,batch,jobs,starting time,processing time,completion time
1,1,"31,41,5",17,14,31
2,1,"7,12,30",20,13,33
3,1,"36,42,16,27,28,47,10,13",23,13,36
4,1,"15,17,33,45,46,48,49,50,2,8,9",29,10,39
1,2,"21,24,22",28,9,37
2,2,"26,40,1,6",20,8,28
2,3,"34,35,38,11",19,7,26
2,4,"14,44,20,4",28,6,34
2,5,"25,18,23,37,3",29,4,33
2,6,"43,19,29,32,39",27,2,29
machine,batch,jobs,starting time,processing time,completion time
1,1,"43,8",28,14,42
2,1,"18,25,46",19,13,32
3,1,"35,49,34,36,47",27,12,39
4,1,"2,7,14,21,30,45,3,11,15,19",23,10,33
2,2,"31,1,13,17",29,9,38
4,2,"28,29,38,10,22,26",29,8,37
4,3,"41,42,48,4,5,32,39,50",29,6,35
4,4,"23,27,40,44,6,20,24,37",28,3,31
4,5,"9,12,16,33",23,1,24
machine,batch,jobs,starting time,processing time,completion time
1,1,"1,12,13",15,9,24
2,1,"16,30,31,28",16,9,25
3,1,"29,33,41,45,17,26,27,36",12,8,20
4,1,"9,10,20,23,2,3,7,8,11,32",14,6,20
4,2,"35,37,44,14,18,19,38,40,50,4",19,5,24
3,2,"5,24,25,34,46,47,48",19,3,22
3,3,"21,39,42,43,49,6,15",19,2,21
3,4,22,7,1,8
machine,batch,jobs,starting time,processing time,completion time
1,1,"14,18",8,9,17
2,1,"31,37,1,11",12,9,21
3,1,"30,44,4,9,15",15,8,23
4,1,"20,23,24,25,45,46,47",15,7,22
1,2,2,17,6,23
2,2,"5,21,26",5,6,11
2,3,"43,13,34",14,6,20
2,4,"40,42,7",16,5,21
2,5,"28,38,3",11,4,15
2,6,"6,16,17",18,3,21
2,7,"19,22,27,33",19,3,22
2,8,"39,41",11,3,14
2,9,"50,10",13,3,16
2,10,"29,36,48",17,2,19
2,11,"49,8,12,32",19,2,21
2,12,35,8,1,9
machine,batch,jobs,starting time,processing time,completion time
1,1,"31,7,15",18,14,32
2,1,"41,6,12",14,13,27
3,1,"14,17,26,28,40,8,13,18",16,12,28
4,1,"27,30,38,2,44,4,45,46,21",19,11,30
2,2,"24,29,34,48",19,8,27
2,3,"3,10,36,37",19,7,26
2,4,"5,43,16,23,32",15,6,21
2,5,"33,42,50,9",7,5,12
2,6,"11,25,35,49",18,4,22
2,7,"1,19,20,22",18,3,21
2,8,"39,47",14,2,16
machine,batch,jobs,starting time,processing time,completion time
1,1,"17,23",18,14,32
2,1,"43,7,16,20",19,14,33
3,1,"33,2,19,32,4",19,13,32
4,1,"6,10,22,18,28,36,49,26",14,10,24
4,2,"41,45,48,25,27,42",18,8,26
4,3,"47,50,5,8,12,13,30,44",16,7,23
4,4,"1,11,15,24,31,35",16,5,21
4,5,"9,39,40,3,34,37,46",17,4,21
4,6,"21,29,14,38",11,2,13
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,27,46,50",21,9,30
2,1,"12,36,42,49",24,8,32
3,1,"2,5,10,14,20,21",14,7,21
4,1,"28,31,37,39,16,18,47,9,26,45,17,29",29,7,36
3,2,"30,43,48,3,4,8,15,19",24,4,28
3,3,"24,32,33,1,13,22,23,34",22,3,25
3,4,"40,6,11,25,35,38,41",25,2,27
3,5,44,17,1,18
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,5",15,9,24
2,1,"31,16",23,9,32
3,1,"24,29,30,34,36",25,8,33
4,1,"38,46,48,8,9,13,15,22",29,8,37
1,2,35,19,7,26
1,3,4,18,6,24
1,4,"41,43",14,6,20
1,5,"50,1",22,6,28
1,6,7,12,5,17
1,7,"18,19",29,5,34
2,2,"21,27,44",16,5,21
2,3,"10,14,17",18,4,22
2,4,"20,23,25",24,4,28
2,5,"33,47,12",21,4,25
2,6,"40,45,11",27,3,30
2,7,"28,32",4,2,6
2,8,"37,2,6",29,2,31
2,9,"26,39,42",22,1,23
2,10,49,16,1,17
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,21,45",29,14,43
2,1,"16,17,31,9,36",27,13,40
3,1,"43,48,12,34,37,40,3",28,12,40
4,1,"4,8,46,15,39,1,2,7,25,38,47",28,10,38
4,2,"6,18,20,23,24,49,10,19,26",29,6,35
4,3,"22,29,14,27,32,44,50,5,11,28,35,42",28,4,32
4,4,"30,33,41",26,1,27
machine,batch,jobs,starting time,processing time,completion time
1,1,"18,30",25,14,39
2,1,"44,2,3,4",7,14,21
3,1,"5,7,14,19",22,13,35
4,1,"27,36,8,16,26,1,38,13",26,13,39
2,2,"29,40,9",28,10,38
3,2,"15,22,32,39,50,34",25,9,34
3,3,"37,46,6,25,20,24",24,8,32
3,4,"28,35,42,47",25,6,31
3,5,"48,10,21,23,41",26,6,32
3,6,"49,11,17,12,31,33",24,3,27
3,7,"43,45",25,1,26
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,10",8,9,17
2,1,"24,32,44,45,50",11,9,20
3,1,"1,4,19,35,37,42,47,11",19,8,27
4,1,"13,20,21,23,28,14,17,31,12,15",18,7,25
1,2,"18,26,29",19,5,24
2,2,"30,36,3,6,22",17,5,22
2,3,"34,38,16,27",11,4,15
2,4,"33,41,43,46,48",15,3,18
2,5,"5,7,40,49,8",19,2,21
2,6,"9,25,39",4,1,5
machine,batch,jobs,starting time,processing time,completion time
1,1,10,11,9,20
2,1,"11,17",17,9,26
3,1,"23,25,26,31,33",18,9,27
4,1,"37,38,47,2,3,29,30,50",19,9,28
1,2,"7,8",18,7,25
1,3,"19,21",16,7,23
1,4,22,12,7,19
1,5,24,15,7,22
1,6,"27,34",16,7,23
1,7,"41,28",14,7,21
1,8,"35,5",6,6,12
1,9,16,17,5,22
1,10,"20,39",5,5,10
1,11,"42,14",15,5,20
1,12,"15,40,9",4,4,8
1,13,43,7,3,10
1,14,44,12,3,15
1,15,45,11,3,14
1,16,48,15,3,18
1,17,"49,4",18,3,21
1,18,"12,18",5,2,7
1,19,"36,1",17,2,19
1,20,6,4,1,5
1,21,"13,32",18,1,19
1,22,46,9,1,10
machine,batch,jobs,starting time,processing time,completion time
1,1,"29,38,4",16,14,30
2,1,"6,14,34,44,48",11,13,24
3,1,"8,10,42,15,35,43,50",16,11,27
4,1,"1,18,46,49,13,31,9,22,23,2",17,9,26
2,2,"5,7,16",11,5,16
2,3,"20,25,17,28",16,5,21
2,4,"30,40,41,12",19,4,23
2,5,"24,27,45,47",13,3,16
2,6,"19,21,32,33,39",16,2,18
2,7,"3,11,26,36",15,1,16
2,8,37,16,1,17
machine,batch,jobs,starting time,processing time,completion time
1,1,6,2,14,16
2,1,"29,37,45",17,14,31
3,1,"47,14,33,31,41,1,42",18,14,32
4,1,"2,25,12,18,21,22,23,26,49",18,10,28
1,2,"5,9",12,8,20
1,3,15,3,8,11
1,4,20,10,8,18
1,5,"43,27",15,8,23
1,6,"28,35",11,7,18
1,7,"17,19",18,5,23
1,8,24,4,5,9
1,9,34,6,5,11
1,10,50,18,5,23
1,11,32,12,4,16
1,12,44,14,4,18
1,13,"46,3,4",18,4,22
1,14,"7,16,30",18,3,21
1,15,"38,10",11,3,14
1,16,13,18,2,20
1,17,39,5,2,7
1,18,"48,8",19,2,21
1,19,11,4,1,5
1,20,"36,40",7,1,8
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,11,36",15,9,24
2,1,"4,15,19,21,23",29,8,37
3,1,"29,5,6,27,46,48,50",27,8,35
4,1,"2,8,32,33,45,14,18,35,38,49",27,6,33
1,2,"12,20",27,4,31
1,3,"22,26,44",18,4,22
1,4,"17,30",29,3,32
1,5,"40,41",26,3,29
1,6,"7,13",23,2,25
1,7,"24,37,39",29,2,31
1,8,"47,1,9",12,2,14
1,9,"10,16",26,1,27
1,10,"25,28,31",21,1,22
1,11,"34,42",18,1,19
1,12,43,16,1,17
machine,batch,jobs,starting time,processing time,completion time
1,1,"18,33",20,9,29
2,1,"37,22,26",27,9,36
3,1,"29,40,45,16,19,38",26,8,34
4,1,"48,7,8,23,25,30,41",24,7,31
1,2,"1,5",20,5,25
1,3,14,29,5,34
4,2,"17,20,27,35,39,13,24,32,44",18,5,23
4,3,"49,2,3,10,11,15,28,34,36",28,4,32
4,4,"42,4,6,43,9,12",28,3,31
4,5,"21,31,46,47,50",19,1,20
machine,batch,jobs,starting time,processing time,completion time
1,1,"4,8,13",27,13,40
2,1,"25,34,45,48",28,13,41
3,1,"21,22,37,41,1,49,7",26,12,38
4,1,"12,38,39,42,43,26,28,50,10,11",28,10,38
4,2,"15,32,46,14,16,19,31,35,27,40,2",29,7,36
4,3,"3,6,24,33,9,17,20,23,29,47",27,3,30
4,4,"5,18,30,36,44",25,1,26
machine,batch,jobs,starting time,processing time,completion time
1,1,"41,1",16,14,30
2,1,"9,15,21,25",24,13,37
3,1,"36,3,5,11,24,27",27,13,40
4,1,"40,47,6,29,49,14,33",26,12,38
1,2,"35,37",12,10,22
1,3,"48,28",17,10,27
1,4,"39,43,44",7,9,16
1,5,32,7,8,15
1,6,"38,2",10,8,18
1,7,12,23,7,30
1,8,"19,31",19,7,26
1,9,"34,45",29,7,36
1,10,"10,17",13,6,19
1,11,"22,23",27,6,33
1,12,30,14,6,20
1,13,"8,13",25,5,30
1,14,"7,20",15,4,19
1,15,"26,50",8,3,11
1,16,4,25,2,27
1,17,"16,42",27,2,29
1,18,18,10,1,11
1,19,46,13,1,14
machine,batch,jobs,starting time,processing time,completion time
1,1,"1,2",8,9,17
2,1,"4,16,21,28",10,9,19
3,1,"35,48,3,8,18,20",15,9,24
4,1,"33,7,13,15,24,26,49,17,27",19,8,27
1,2,"30,36",17,6,23
2,2,"12,42,45,41",14,5,19
2,3,"46,5,9,10,11",14,4,18
2,4,"14,32,37,38",19,3,22
2,5,"39,40,22,23",14,3,17
2,6,"31,34,44,47,6",14,2,16
2,7,"19,25,29,43,50",15,1,16
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,39",11,9,20
2,1,"44,47,48,5",19,9,28
3,1,"10,40,2,17,19",14,8,22
4,1,"26,50,3,7,16,20,21",16,7,23
1,2,"22,30",17,6,23
3,2,"35,37,38,12,14,45",13,6,19
3,3,"6,8,18,34,1",18,4,22
3,4,"4,27,36,42,11",19,3,22
3,5,"13,24,28,32,33",15,2,17
3,6,"41,46,49,9,23,25",11,2,13
3,7,"29,31,43",17,1,18
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,37,6",8,14,22
2,1,"31,7,32,49",16,13,29
3,1,"2,14,24,27,47,1,43",18,11,29
4,1,"48,4,13,22,42,8,11,18,19,44",19,10,29
1,2,"10,29,35",12,7,19
1,3,"12,16,26",15,6,21
1,4,"30,40",16,6,22
1,5,"45,50,3",19,6,25
1,6,"25,33",8,5,13
1,7,"15,17",11,4,15
1,8,"21,46",19,4,23
1,9,"28,36",19,3,22
1,10,"41,23",9,3,12
1,11,"34,38,9",17,2,19
1,12,"20,39",18,1,19
machine,batch,jobs,starting time,processing time,completion time
1,1,"46,7",18,13,31
2,1,"12,23,50",13,12,25
