machine,batch,jobs,starting time,processing time,completion time
1,1,"2,16,24",1,14,15
2,1,"11,18,14",4,10,14
3,1,"20,21,10,13,22,9",11,14,25
4,1,"15,3,12,17,23,7,25,6,1",16,14,30
2,2,"4,8,19,5",19,14,33
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,13",3,5,8
2,1,"21,4,15",7,13,20
3,1,"19,22,18,7,23",11,14,25
1,2,5,12,13,25
4,1,"8,25,17,2,6,24,1,9",16,12,28
2,2,"12,16",18,6,24
2,3,"10,11,14,20",19,10,29
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,6",2,5,7
2,1,"5,8,10,16",12,7,19
1,2,"14,4",15,7,22
3,1,"1,17,21,24,9,19,3",23,7,30
4,1,"11,12,20,22,13,18,23,15,7,25",28,9,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"16,25",1,9,10
2,1,"11,21",4,6,10
3,1,"1,24,12,22,7,13",10,9,19
4,1,"17,18,5,20,2,9,10",20,9,29
2,2,"14,23",20,3,23
1,2,"15,3",23,8,31
3,2,"6,19,8,4",29,8,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"18,21",1,13,14
2,1,"10,2,6,15",6,8,14
3,1,"11,12,17,22,9,20,1,19",15,13,28
4,1,"14,25,4,3,13,7,23,24,5",27,11,38
2,2,"16,8",29,2,31
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,12",2,13,15
2,1,"1,5,18",5,4,9
3,1,"20,10,14,24,7",9,14,23
4,1,"22,23,15,11,4,21",15,12,27
2,2,"16,25,6,13,17",22,12,34
1,2,"19,3",24,14,38
3,2,"9,2",28,12,40
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,22,14",2,9,11
2,1,"24,3,18,12",5,7,12
3,1,"1,13,15,16,25,20,2",9,9,18
4,1,"4,21,23,10,19,5,7,8,11,17,6",17,9,26
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,3",1,7,8
2,1,"7,14",1,7,8
3,1,"19,23,25,15,21",3,9,12
2,2,"22,8,10",4,7,11
1,2,"5,17",7,8,15
4,1,"12,18,24,9,6,16,20,1,4",17,8,25
2,3,"13,11",18,9,27
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,18",1,14,15
2,1,"10,14,16",5,13,18
3,1,"22,20,24,7,12,9",9,10,19
4,1,"3,6,19,8,23,17,25,4,2,1,15,21",17,14,31
1,2,"5,13",18,5,23
machine,batch,jobs,starting time,processing time,completion time
1,1,2,1,9,10
2,1,"13,14,3",4,11,15
3,1,"23,20,15,11,17",9,14,23
4,1,"7,12,19,9,21,6,8,18",12,14,26
1,2,"4,5",14,4,18
2,2,"16,24,25",16,13,29
1,3,"1,22,10",18,12,30
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,8,15",1,9,10
2,1,"24,7,10",2,5,7
2,2,"16,19,21,1,4",7,5,12
3,1,"6,14,22,12,18,20,5",17,9,26
4,1,"9,17,13,23,11,3,25",29,9,38
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,5,17",2,7,9
2,1,"2,4,12,23",4,5,9
3,1,"7,6,19,24,18,10",15,9,24
4,1,"3,8,1,14,11,20,13",26,7,33
2,2,"16,9,21",28,5,33
1,2,"22,25",28,4,32
machine,batch,jobs,starting time,processing time,completion time
1,1,"17,22,1,18",8,10,18
2,1,"24,9,8,23",14,11,25
3,1,"5,14,13,3,20,10,15",21,12,33
4,1,"4,2,11,25,19,21,7,6,12,16",29,13,42
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,16",2,8,10
2,1,"7,20",4,7,11
3,1,"17,19,11,13,3,18",10,13,23
4,1,"12,25,14,1,21,24,10,5",22,14,36
1,2,4,23,5,28
2,2,"9,15,2",24,7,31
3,2,"6,23,22",29,4,33
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,13",5,3,8
2,1,"22,17,7,6,1",9,6,15
3,1,"19,21,2,9,16,18,20",13,8,21
1,2,"4,24,3",15,6,21
4,1,"8,11,23,5,10,14,12,25",18,7,25
machine,batch,jobs,starting time,processing time,completion time
1,1,"16,4",2,4,6
2,1,"13,23",2,6,8
1,2,18,3,4,7
1,3,24,3,7,10
3,1,"14,1,17,19,21,8",9,8,17
2,2,"2,7,9,15",10,7,17
4,1,"20,3,22,25,6,12,5",18,9,27
1,4,10,19,7,26
2,3,11,19,4,23
machine,batch,jobs,starting time,processing time,completion time
1,1,"20,23",4,9,13
2,1,"1,3,14,18",6,9,15
3,1,"24,6,12,2,8,25,13,15,16",10,13,23
4,1,"19,7,17,22,10,4,9,11,21,5",19,13,32
machine,batch,jobs,starting time,processing time,completion time
1,1,"4,14",2,14,16
2,1,"11,25,22",5,13,18
3,1,"8,21,24,3,19,16",12,14,26
4,1,"23,1,20,2,7,17,18,5,6,10",17,14,31
1,2,"15,9,12",19,13,32
2,2,13,19,2,21
machine,batch,jobs,starting time,processing time,completion time
1,1,"10,19,17",4,7,11
2,1,"21,3,16,7",7,7,14
3,1,"11,12,1,6,9,13,20,22",17,9,26
4,1,"2,18,25,8,5,14,23,15,4,24",29,9,38
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,7",3,7,10
2,1,"1,14,9",7,8,15
3,1,"15,22,5,21,13,8,16",14,8,22
4,1,"25,12,18,6,2,24,11,19,20",22,9,31
1,2,17,23,1,24
2,2,"10,4,23",25,9,34
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,11,10",2,7,9
2,1,"6,21,24,5",6,13,19
3,1,"17,1,15,20,2,14,23",13,13,26
4,1,"7,18,22,25,19,3,16,8,13",24,12,36
1,2,"12,4",28,6,34
machine,batch,jobs,starting time,processing time,completion time
1,1,14,3,2,5
1,2,"17,6,24",5,9,14
2,1,"12,23,4",7,11,18
3,1,"19,7,21,13,22",12,12,24
4,1,"2,8,15,10,1,18,16",23,12,35
1,3,"5,25",25,2,27
2,2,"9,11,3",29,14,43
3,2,20,29,3,32
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,8",1,8,9
2,1,"30,36,37,44",1,5,6
2,2,"27,41,3",3,9,12
3,1,"11,13,42,43,46,10,17,33",5,9,14
4,1,"45,50,22,1,15,26,25,31,32,49",8,9,17
1,2,"2,5,21",9,6,15
2,3,"19,28,23,38",11,9,20
3,2,"47,20,29,34,35,18,6",16,9,25
1,3,"9,16,40",17,3,20
4,2,"12,39,4,14,24,48",19,6,25
machine,batch,jobs,starting time,processing time,completion time
1,1,13,1,9,10
2,1,"36,5,8",3,4,7
2,2,"14,25,47",3,7,10
3,1,"3,7,26,16,9",6,9,15
4,1,"11,29,32,46,38,4,15,34,50",9,9,18
2,3,"2,22,45,10",11,9,20
1,2,"41,48,18",12,9,21
3,2,"33,20,27,19,37",14,4,18
3,3,"1,12,35,39",15,7,22
4,2,"21,24,30,23,28,42,44,49",17,9,26
2,4,"6,31",18,9,27
1,3,40,18,6,24
3,4,"17,43",19,6,25
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,12,14",2,10,12
2,1,"48,23,39,4",4,13,17
3,1,"49,34,11,17,30,38,3,18",7,14,21
4,1,"35,7,10,47,8,22,31,41,2,9,16,45",10,13,23
1,2,"44,29,36",12,14,26
2,2,"6,19,28,1,24",15,13,28
3,2,"25,26,21,20,33,42,15,32",18,12,30
4,2,"37,13,27,40,43,46,50",19,14,33
machine,batch,jobs,starting time,processing time,completion time
1,1,3,1,9,10
2,1,"11,21",1,12,13
3,1,"39,48,17,35",2,13,15
4,1,"42,22,26,4,20,25,36,14",5,13,18
1,2,"45,10,12",6,9,15
2,2,"23,33,49",6,11,17
1,3,"31,15",8,14,22
3,2,"8,34,9,43,6",11,12,23
2,3,"18,27,37,47",11,13,24
4,2,"24,28,32,38,1,5,13",14,13,27
1,4,"41,46",14,14,28
3,3,"7,19,40,44,2,30",18,13,31
2,4,"16,29,50",19,11,30
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,17,45",1,9,10
2,1,"18,39,40,13,43",3,8,11
3,1,"3,32,19,48,22,25,5,33",8,8,16
4,1,"34,37,38,9,28,30,50,24,41,35",12,9,21
1,2,"47,7",13,5,18
2,2,"1,10,16,27,42",16,7,23
3,2,"2,46,4,20,44,29,23,6",25,6,31
1,3,"14,15",25,8,33
4,2,"11,21,26,49,36,8,31",29,8,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,25",1,6,7
2,1,"12,29",2,3,5
2,2,"13,17,19",4,9,13
1,2,"27,36,39",4,6,10
3,1,"46,50,20,31,42",5,8,13
4,1,"37,44,11,48,33,2",9,9,18
1,3,"40,14",10,8,18
3,2,"28,32,22,8,18",17,9,26
2,3,"26,9,43",20,8,28
1,4,"15,30,34",21,7,28
4,2,"10,16,24,47,49,1,35,21,41",26,9,35
3,3,"3,7,23,4,6",28,9,37
1,5,"38,45",29,6,35
machine,batch,jobs,starting time,processing time,completion time
1,1,"41,6,19",2,10,12
2,1,"8,22,32,48,39",5,8,13
3,1,"23,49,11,25,27,20,35",9,14,23
4,1,"40,3,5,28,7,42,44,9,13,33,1",15,14,29
1,2,"30,18,21",17,8,25
2,2,"43,26,38,47",18,9,27
3,2,"29,31,24,46,37,4,14",24,12,36
1,3,"36,15,45",26,14,40
2,3,"12,16,34,2,10",29,13,42
4,2,"17,50",29,13,42
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,33,10",2,13,15
2,1,"13,45,46",5,13,18
3,1,"12,47,40,15,31",8,14,22
4,1,"5,21,26,37,1,49,16",13,12,25
1,2,17,13,2,15
1,3,"25,29",14,14,28
2,2,"42,43,7,23,36",16,14,30
3,2,"6,9,38,41,50",18,14,32
4,2,"3,19,28,32,11,35",23,14,37
1,4,48,23,2,25
1,5,18,25,14,39
2,3,"2,4,20",26,13,39
3,3,"30,14,22,24,34,39,44,27",29,13,42
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,23,37",1,9,10
2,1,"49,19,27,29,31",2,9,11
3,1,"38,12,20,22,34,41,15,44",4,9,13
4,1,"35,2,7,10,18,17,32,33,8,46",10,9,19
1,2,"6,24,36",12,4,16
2,2,"3,14,42,13",14,4,18
3,2,"25,5,21,40,48,50,43,1",18,7,25
1,3,"45,47,4",19,8,27
2,3,"9,16,26,28",19,7,26
4,2,"30,39",19,7,26
machine,batch,jobs,starting time,processing time,completion time
1,1,"11,21",1,8,9
2,1,"29,30,45",1,9,10
3,1,"24,44,47,26,1",5,9,14
4,1,"8,23,48,9,15,16,17",7,8,15
1,2,18,7,4,11
2,2,"22,39,3",8,6,14
1,3,"32,40",8,6,14
1,4,42,8,7,15
2,3,"19,25",9,3,12
2,4,"37,43",9,8,17
3,2,"10,13,49,5",11,4,15
3,3,"4,6,33,41,27",14,9,23
1,5,"36,14",15,9,24
4,2,"38,46,20,28,7,34",18,8,26
2,5,"2,12",19,4,23
2,6,"31,35,50",19,4,23
machine,batch,jobs,starting time,processing time,completion time
1,1,"8,12",1,8,9
2,1,"30,48,7,9",2,14,16
3,1,"21,26,27,37,40,50,14,23",4,13,17
4,1,"6,17,20,35,43,46,2,3,19,24",7,14,21
1,2,"39,49,15",10,9,19
2,2,"16,13,34,18",12,8,20
3,2,"25,22,5,28,29,31,32",15,11,26
1,3,"33,36,42",15,11,26
2,3,"4,44,45,10",17,13,30
4,2,"47,1,11,38,41",19,13,32
machine,batch,jobs,starting time,processing time,completion time
1,1,24,1,10,11
2,1,"30,7,36",2,14,16
3,1,"4,25,29,45,1,23,33",4,12,16
4,1,"38,10,14,26,31,50,40,3,13",7,13,20
1,2,"20,28",7,13,20
3,2,"48,8,12,35,49,16",9,13,22
2,2,"18,47,2",10,11,21
1,3,"32,22",11,11,22
4,2,"37,44,9,21,5,11,19,6",15,14,29
2,3,"43,27,34,39",16,12,28
1,4,"46,17",17,11,28
3,3,"42,15,41",19,9,28
machine,batch,jobs,starting time,processing time,completion time
1,1,"6,20,34",2,9,11
2,1,"37,49,33,10",5,9,14
3,1,"44,43,17,18,41,23,27",9,9,18
4,1,"40,7,36,22,25,47,46,8,14",15,8,23
1,2,"26,3",16,4,20
2,2,"48,5,29,15",19,8,27
3,2,"31,45,19,28,32,35,42,4,11",22,9,31
1,3,"24,30,39",22,5,27
4,2,"1,12,13,16,21,50,2,9,38",28,9,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"3,12,17",1,9,10
2,1,"11,18",3,9,12
3,1,"28,43,40,10,45,41",6,6,12
4,1,"44,34,7,36,2,30,5",12,6,18
1,2,13,14,7,21
3,2,"9,22,38,50,20",16,8,24
2,2,"23,33,32,49",17,6,23
4,2,"39,14,24,29,31,47,15",21,9,30
1,3,"4,25",22,6,28
2,3,"6,1",24,2,26
3,3,"21,26,37,42",25,6,31
2,4,"46,8,16",27,7,34
1,4,"19,35",27,6,33
4,3,"27,48",29,6,35
machine,batch,jobs,starting time,processing time,completion time
1,1,"4,39,38",2,10,12
2,1,"14,23,24,3",4,13,17
3,1,"19,42,2,26,6,11",9,11,20
4,1,"27,31,43,48,22,17,44,5,15",14,9,23
1,2,"50,18,25,35",16,14,30
2,2,"30,1,10,34,13,37",21,13,34
3,2,"40,47,20,7,16,32,45",24,14,38
4,2,"12,28,46,21,29,41,36,9,49,8,33",29,12,41
machine,batch,jobs,starting time,processing time,completion time
1,1,"9,41",1,14,15
2,1,"1,8",2,10,12
3,1,"47,15,28,38,12",4,14,18
4,1,"44,5,17,20,26,30,32,45",6,12,18
2,2,"48,14,36",7,14,21
1,2,"22,35,33",9,9,18
1,3,"19,37",10,4,14
1,4,40,11,2,13
1,5,"18,43",12,10,22
4,2,"27,4,24,31,34,2,39,13",19,14,33
3,2,"29,46,23,3,21,6",23,14,37
2,3,"7,25,10",25,14,39
1,6,"11,16,42",27,12,39
4,3,"49,50",28,13,41
machine,batch,jobs,starting time,processing time,completion time
1,1,"14,6",2,8,10
2,1,"18,8,12,13",3,8,11
3,1,"28,46,10,9,15,31",5,9,14
4,1,"38,47,25,30,24,45,1,42,50,49",10,9,19
1,2,"2,7",11,8,19
2,2,"40,33,37,3,22",13,5,18
3,2,"39,44,17,29,23,26,27,35",15,8,23
2,3,"4,5,16,34",16,9,25
1,3,"41,20,21,43",18,7,25
4,2,"48,11,19,32,36",19,9,28
machine,batch,jobs,starting time,processing time,completion time
1,1,"30,38",1,7,8
2,1,"16,17",3,5,8
3,1,"35,50,8,18",4,9,13
2,2,"23,37",6,5,11
1,2,"9,10",7,5,12
4,1,"15,3,24,25,36,40,43",8,9,17
2,3,"45,47,34,41",9,7,16
1,3,"4,33",10,5,15
3,2,"46,2,42,1,5,7",12,4,16
1,4,"21,29",12,8,20
3,3,"44,49,6,26,19",15,9,24
2,4,"32,48,20",16,3,19
4,2,"39,12,13,28,11,14,22",19,7,26
2,5,"27,31",19,7,26
machine,batch,jobs,starting time,processing time,completion time
1,1,"21,23,26",1,12,13
2,1,"6,8,17,24",2,14,16
3,1,"27,40,45,13,42,15,1",5,14,19
4,1,"31,44,48,43,46,4,20,28,36,49,19",8,14,22
1,2,"2,3,7,25",9,13,22
2,2,"32,38,9,22",10,12,22
3,2,"37,14,16,30,34,5,18",12,14,26
2,3,"12,39,35,29",15,11,26
1,3,"33,10,41",17,14,31
4,2,"47,50,11",19,10,29
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,14",1,8,9
2,1,"22,47,10,23",2,7,9
3,1,"26,37,17,25,6,46",4,12,16
4,1,"49,1,13,28,40,44,15,16",6,14,20
2,2,"18,32,43",6,12,18
1,2,"33,3",8,11,19
3,2,"29,35,36,8,27",11,11,22
2,3,"30,42,20",13,7,20
1,3,"34,50,9",14,7,21
2,4,"21,24,48,2",15,9,24
4,2,"4,19,31,12,5,41,45,11",19,14,33
1,4,"38,39",19,12,31
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,14",1,8,9
2,1,"47,44,33,35",6,9,15
3,1,"4,20,19,21,22,2",10,7,17
4,1,"23,1,12,43,8,27,7,39,42",15,9,24
1,2,"48,49,31",16,3,19
2,2,"41,18,10,50",19,7,26
3,2,"40,24,34,38,45,6,17,32,5",26,9,35
1,3,"15,46",26,4,30
4,2,"26,3,9,16,25,28,29,30,11,36",29,9,38
2,3,37,29,5,34
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,44",2,7,9
2,1,"27,43",3,5,8
3,1,"11,12,20,14,24",5,7,12
2,2,"36,10",7,7,14
4,1,"8,22,41,45,49,37",10,5,15
1,2,"47,16",11,9,20
3,2,"25,40,34,29,46,39,48",14,9,23
2,3,"4,6,28",17,9,26
4,2,"38,42,15,31,19,32",23,9,32
1,3,"33,5",24,9,33
3,3,"13,18,30,35",24,8,32
2,4,"9,23,1,17",27,9,36
3,4,"21,50,2,26,3",29,7,36
machine,batch,jobs,starting time,processing time,completion time
1,1,"26,5",2,13,15
2,1,"14,34,13,38",3,10,13
3,1,"42,16,9,23,19,31,49",7,14,21
4,1,"10,30,47,43,17,21,12,15,24,25,1",12,13,25
2,2,"11,20,40,33",16,10,26
1,2,"8,39,41",17,14,31
3,2,"45,46,29,27,35,36,6",20,13,33
4,2,"7,48,44,28,18,32,50,3,4,22,2",29,13,42
2,3,37,29,3,32
machine,batch,jobs,starting time,processing time,completion time
1,1,12,1,1,2
1,2,"48,1",2,8,10
2,1,"3,46,11,37",4,13,17
3,1,"47,4,31,23,42,18",7,13,20
4,1,"29,32,38,22,33,20,21",14,10,24
1,3,"44,5,14",15,10,25
2,2,"15,17,19",15,9,24
3,2,"40,39,26,43,25",19,14,33
2,3,"27,45,7,16",21,10,31
4,2,"10,2,9,30,24,36,49,34",26,12,38
1,4,35,27,12,39
2,4,"6,8,13",29,13,42
3,3,"28,41,50",29,8,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"13,18",1,9,10
2,1,"26,44,10,24,48",2,7,9
3,1,"17,20,23,27,33,46,1,7",6,9,15
4,1,"8,9,25,36,3,15,22,41,35,50",8,8,16
2,2,"16,28,38,11",10,9,19
1,2,"40,19,45",11,8,19
3,2,"2,6,29,47,21,49,14,32",14,8,22
4,2,"4,12,34,43,30,31,5,37,39,42",19,9,28
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,9",1,7,8
2,1,"11,15,49",1,8,9
3,1,"14,37,38,21,30",4,9,13
1,2,"20,26",5,7,12
4,1,"34,36,17,39,47,8,22,50",7,7,14
2,2,"18,35,31",9,9,18
1,3,"3,4",10,7,17
3,2,"24,42,48,28,41,1",12,8,20
4,2,"25,10,16,23,32,33,40",13,7,20
1,4,"43,13,45",14,7,21
2,3,"44,46",15,8,23
4,3,"7,2,27,29,6,12",19,6,25
3,3,19,19,3,22
machine,batch,jobs,starting time,processing time,completion time
1,1,"17,50",1,12,13
2,1,"6,9,48,42",4,12,16
3,1,"47,5,36,4,26,33,49",8,12,20
4,1,"18,22,25,28,8,2,12,16,31,32,29,30",12,14,26
1,2,"40,11,27",13,12,25
2,2,"38,43,10,39",14,11,25
3,2,"41,21,23,7,13,14,46",16,13,29
2,3,"45,1,3",18,9,27
1,3,"15,19",18,13,31
4,2,"20,35,24,34,37,44",19,10,29
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,10",3,10,13
2,1,"6,18",4,10,14
3,1,"28,29,4,8,11,26",5,10,15
4,1,"41,47,50,9,21,2,24",8,12,20
1,2,"32,39",8,11,19
2,2,"1,14",9,5,14
2,3,"19,23,37",11,14,25
3,2,"38,44,3,27,49",12,9,21
1,3,"16,25",13,13,26
4,2,"30,35,36,46,22,45,48,31",15,10,25
3,3,"34,5,13,15,20,40",17,13,30
4,3,"7,17,42,33,43",19,14,33
machine,batch,jobs,starting time,processing time,completion time
1,1,"19,5,9",4,7,11
2,1,"10,22,35",4,7,11
3,1,"18,1,14,25,27,12,21",7,9,16
4,1,"37,48,4,16,24,30,34,41,32,42",10,8,18
2,2,"43,2,11,39,40",11,7,18
1,2,"6,23,3",14,3,17
3,2,"20,46,15,45,44,7,28",18,9,27
1,3,"47,26,33",20,6,26
2,3,"50,13,29,8,36",24,9,33
4,2,"49,31,38,17",29,8,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"36,47",1,8,9
2,1,"28,2",3,2,5
2,2,"10,30",3,8,11
3,1,"32,5,24,39,20",6,9,15
4,1,"25,27,45,16,8,41,44,12,26",11,8,19
1,2,"7,50",12,6,18
2,3,"6,11,34,43",14,8,22
3,2,"3,38,21,49,4",18,9,27
1,3,"14,17",18,4,22
4,2,"18,22,35,9,33,1,13,42",22,7,29
1,4,"31,23",24,9,33
2,4,"29,40,46",28,8,36
3,3,"15,19,37,48",29,8,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"22,31,8",2,13,15
2,1,"17,33,24,44",5,13,18
3,1,"1,2,3,21,25,45,4,7",10,14,24
4,1,"11,38,27,10,15,20,35,19,37,28",15,11,26
1,2,"34,26,48",16,12,28
2,2,"23,14,16,32,41",19,13,32
3,2,"47,12,29,43,6,50,30",26,12,38
4,2,"5,9,36,39,40,42,46,13,18,49",29,14,43
machine,batch,jobs,starting time,processing time,completion time
1,1,"1,3",1,13,14
2,1,"22,26,28",1,12,13
3,1,"21,46,9,11,19",3,13,16
4,1,"25,44,17,33,2,29,34,50",5,14,19
2,2,"20,4,24,10",8,13,21
1,2,16,9,12,21
3,2,"47,8,38,49,13,32,18",13,14,27
4,2,"14,7,27,31,43,5",22,13,35
1,3,"35,39",23,9,32
2,3,"6,12,37",24,8,32
3,3,"48,15,23,30",25,14,39
2,4,"42,45,36",26,13,39
1,4,"41,40",28,10,38
machine,batch,jobs,starting time,processing time,completion time
1,1,"29,39,22,46",2,5,7
2,1,"10,25,45,47",3,9,12
1,2,"9,14",4,6,10
3,1,"23,40,48,1,24,32,5,12",7,9,16
4,1,"16,28,41,2,50,27,33,3,21,38,34",11,9,20
1,3,"44,15,19",12,9,21
2,2,"20,31,6,18",14,7,21
3,2,"36,4,13,43,7,30,37,42",17,8,25
4,2,"8,17,11,26,35,49",19,8,27
machine,batch,jobs,starting time,processing time,completion time
1,1,"2,14,26",1,9,10
2,1,"15,20,31",2,9,11
3,1,"38,21,40,5,6,9",4,9,13
4,1,"12,11,18,32,33,37,39",5,9,14
1,2,30,6,8,14
2,2,"35,43,34",8,7,15
3,2,"7,46,28,10,45,22",12,9,21
1,3,29,12,8,20
4,2,"36,44,41,24,42,48",15,7,22
2,3,"4,19,27",16,7,23
1,4,1,17,1,18
1,5,16,17,5,22
3,3,"17,25,47,8",18,9,27
1,6,"13,23",18,9,27
4,3,"49,3,50",19,8,27
machine,batch,jobs,starting time,processing time,completion time
1,1,"5,8",1,11,12
2,1,"30,33,49,9",3,9,12
3,1,"31,32,35,1,15,19,20",5,10,15
4,1,"47,36,38,45,2,7,50,11,34",9,14,23
2,2,"10,18,28,41,44,4",11,13,24
1,2,"6,14",11,13,24
3,2,"16,22,48,13,25,27",12,12,24
4,2,"43,24,26,39,3,12,17,21,29,37",16,14,30
3,3,"42,46,23,40",19,11,30
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,21",1,9,10
2,1,"23,29",1,14,15
3,1,"6,9,49,3,15,28",3,14,17
4,1,"11,17,24,36,39,18",6,9,15
1,2,34,6,5,11
1,3,"38,40",7,3,10
1,4,"46,42,8",9,11,20
4,2,"16,26,43,1,20,10,35",11,11,22
2,2,"5,25,32",12,10,22
3,2,"22,14,44,27,33,41",16,13,29
1,5,"45,31",17,14,31
2,3,"37,2,4,7",18,14,32
4,3,"13,19,30,47,50,48",19,14,33
machine,batch,jobs,starting time,processing time,completion time
1,1,"1,48",2,7,9
2,1,"37,2,17",6,6,12
3,1,"33,11,25,44,9,23,13",11,9,20
4,1,"26,35,39,47,3,8,15,27,29,36,5",16,9,25
1,2,"34,43,21",17,8,25
2,2,"22,31,42,10",19,4,23
3,2,"14,45,46,28,49,18,7",23,7,30
2,3,"41,12,16",26,4,30
1,3,"40,6",27,7,34
4,2,"20,32,38,50,4,19,24,30",29,8,37
machine,batch,jobs,starting time,processing time,completion time
1,1,"29,30,28",2,8,10
2,1,"40,7,35,39",3,8,11
3,1,"2,9,10,32,33",4,9,13
4,1,"8,25,19,26,1,31,42",7,8,15
1,2,48,7,7,14
2,2,"17,27,36",9,5,14
3,2,"11,13,50,4,24,20",15,5,20
2,3,"43,38,15",18,7,25
1,3,"44,47",18,4,22
4,2,"49,21,46,5,18,23,6",21,9,30
3,3,"41,45,34,16,37,22",27,9,36
1,4,"3,12",28,3,31
2,4,14,29,5,34
machine,batch,jobs,starting time,processing time,completion time
1,1,"7,26,33",1,10,11
2,1,"9,32,50,22,24",6,12,18
3,1,"40,41,11,20,35,1,6",9,12,21
4,1,"43,14,30,45,2,19,25,29,42,12,18",15,13,28
1,2,"17,39",16,10,26
2,2,"44,3,31,38,21",21,12,33
3,2,"5,13,28,46,15,36,37",25,13,38
1,3,"8,34",26,13,39
4,2,"47,49,4,23,10,27,48,16",29,13,42
machine,batch,jobs,starting time,processing time,completion time
1,1,"26,11,44",2,12,14
2,1,"43,40,15,2",7,13,20
3,1,"32,35,39,31,42,50",8,10,18
4,1,"5,33,18,38,9,28,37,1",13,13,26
1,2,"10,17",13,6,19
3,2,"20,46,30,7",15,6,21
1,3,3,16,12,28
2,2,"41,34,48",17,14,31
3,3,"8,19,21,14",21,13,34
4,2,"23,12,24,47,49,25,4",25,13,38
1,4,"13,29",25,11,36
2,3,"36,6,16,22",27,13,40
3,4,"27,45",29,12,41
machine,batch,jobs,starting time,processing time,completion time
1,1,"18,21",1,9,10
2,1,"48,4,10,41",2,9,11
3,1,"11,17,27,46,50,15,25",5,7,12
4,1,"20,47,1,3,7,39,42,45,49,2",8,9,17
1,2,"13,14",8,7,15
2,2,"16,22,40,19",10,9,19
3,2,"28,5,8,31,33,34,37",13,9,22
1,3,"44,6",14,2,16
1,4,"9,12",14,5,19
4,2,"23,29,30,35,43,32,36,26,24,38",19,9,28
machine,batch,jobs,starting time,processing time,completion time
1,1,"20,49",1,6,7
2,1,"24,27",2,3,5
2,2,"31,1,5",3,8,11
1,2,"21,23",3,6,9
3,1,"36,41,7,9,10",4,8,12
4,1,"38,3,12,33,35,45,2,46",8,7,15
1,3,"47,13",9,9,18
2,3,"32,15,19",11,9,20
3,2,"25,30,39,40,18",12,9,21
4,2,"14,37,42,50,6,17,29,44,16",15,9,24
1,4,28,15,2,17
1,5,"26,34",16,7,23
2,4,"11,22,43",17,6,23
3,3,"8,4,48",19,9,28
machine,batch,jobs,starting time,processing time,completion time
1,1,"14,25",1,11,12
2,1,"47,49,26",3,12,15
3,1,"28,41,43,38,1,7,8",7,12,19
4,1,"37,48,5,6,11,29,33,46,13,23,39",9,14,23
1,2,"15,3,17",11,5,16
2,2,"50,10,24,32",12,12,24
1,3,"35,4,16",13,9,22
3,2,"18,19,40,2,9,12,30",16,11,27
1,4,"31,34,20",18,13,31
4,2,"22,27,42,21,36,44,45",19,11,30
machine,batch,jobs,starting time,processing time,completion time
1,1,"15,17",2,10,12
2,1,"18,41,11,9",4,11,15
3,1,"19,2,12,35,39,31",6,12,18
4,1,"40,4,14,25,49,1,38",8,11,19
1,2,"7,22",9,12,21
2,2,"47,48,20",11,8,19
3,2,"26,32,33,50,3",13,12,25
2,3,"23,30,36",13,12,25
4,2,"13,34,45,5,6,8",15,11,26
1,3,"10,21",16,9,25
1,4,"37,44,16",17,10,27
2,4,"24,42,27",18,7,25
2,5,"43,46,28,29",19,13,32
machine,batch,jobs,starting time,processing time,completion time
1,1,"12,43,48",1,5,6
2,1,"32,38,47,5",7,9,16
1,2,"20,11,23",8,7,15
3,1,"39,10,30,3,17,22,34",13,9,22
4,1,"36,25,35,7,31,46,16,18,27,26",18,9,27
1,3,"37,41",18,9,27
2,2,"42,1,8,13,14",21,7,28
3,2,"28,29,33,6,21,24",23,8,31
